wvln_2,T0_A_ag,T0_B_ag,T0_C_ag,Light_T1_A_ag,Light_T1_B_ag,Light_T1_C_ag,Dark_T1_A_ag,Dark_T1_B_ag
329,0.347591346292824,0.33461555802278,0.343939128991027,0.174608242262749,0.173948703606704,0.183633954451431,0.357482578273848,0.347886856597373
330,0.341884089081429,0.329156620755891,0.338427619748932,0.171267622098503,0.170537054956701,0.180005149163329,0.352088514868536,0.342427102149522
331,0.336918528869297,0.324248064437334,0.333515110041397,0.16845906624986,0.167691865842601,0.176983125033901,0.347089185205308,0.337457286706796
332,0.332301097170221,0.319594293952427,0.328851754244669,0.165873860534807,0.165116885932556,0.174276814572714,0.342179114378035,0.332707191936271
333,0.327189826966815,0.314577095265502,0.323734241073195,0.16290261058247,0.162159108423102,0.171228204822663,0.336889028783817,0.327616424876815
334,0.321708495407818,0.309311609910269,0.31829870845801,0.15965978062342,0.158926732490769,0.167894189247466,0.331362516688223,0.322241540340576
335,0.316736291735326,0.304486160159323,0.313334868006892,0.156822679392244,0.156121920950569,0.164892400285529,0.326215885371344,0.317121898081407
336,0.312458423609389,0.300248525312269,0.309026050072277,0.154557608957014,0.153897422445792,0.162401824714807,0.321597039286625,0.31244111556938
337,0.30820152508313,0.29608068478686,0.304806388494708,0.152398038498064,0.15172734642619,0.160051409372329,0.317071369205845,0.307934395252523
338,0.303576475196133,0.291666298262212,0.300325817674148,0.15001451598917,0.149271035915773,0.157552450850097,0.312373494507373,0.303406229162434
339,0.298762608506791,0.287105779756987,0.295679318480163,0.147376529807335,0.146574838473897,0.154809725627336,0.307582067165522,0.298820267617534
340,0.294011040749178,0.282572796863658,0.291050821120186,0.144599418493141,0.143805840073396,0.151896446934145,0.302855964533554,0.294232813355412
341,0.289600057525565,0.278320817914028,0.286733320453803,0.142102604371545,0.141343237122334,0.149273838478373,0.298463997331782,0.2898936905225
342,0.285707832850142,0.274522789908926,0.282917564775224,0.140185322030925,0.139444970803554,0.147281647882924,0.294561296543669,0.2859794093231
343,0.282069801220882,0.270952267733894,0.279291113557251,0.138454480336548,0.137722713190271,0.14549719617266,0.290761198052317,0.282233899992392
344,0.278356109824789,0.267323879723422,0.275482187450155,0.136433325314059,0.135714051465909,0.143399940252859,0.286641883057576,0.278350212870281
345,0.274558532667994,0.263634958186578,0.271564624569805,0.134239167634093,0.133538298762559,0.141082410333639,0.282445860243013,0.274410615551926
