[HEADER]
Format	J&M ASCII Table
352.000000	6602.060059
353.000000	6700.765137
354.000000	6796.956543
355.000000	6889.678711
356.000000	6978.369141
357.000000	7062.233398
358.000000	7139.215820
359.000000	7206.775391
360.000000	7261.379395
361.000000	7299.504883
362.000000	7322.006836
363.000000	7332.225098
364.000000	7330.569824
365.000000	7314.867676
366.000000	7284.403809
367.000000	7240.467285
368.000000	7184.301270
369.000000	7116.814941
370.000000	7040.064941
371.000000	6959.496094
372.000000	6880.775391
373.000000	6807.904297
374.000000	6743.798340
375.000000	6687.077148
376.000000	6634.640137
377.000000	6584.197266
378.000000	6534.011230
379.000000	6483.205566
380.000000	6431.723145
381.000000	6381.415039
382.000000	6336.597168
383.000000	6299.483398
384.000000	6267.855957
385.000000	6240.900391
386.000000	6223.406738
387.000000	6219.632812
388.000000	6226.863770
389.000000	6240.916016
390.000000	6261.027344
391.000000	6287.888672
392.000000	6322.174316
393.000000	6364.383301
394.000000	6411.810547
395.000000	6458.879395
396.000000	6503.438965
397.000000	6548.069824
398.000000	6594.257324
399.000000	6640.669434
400.000000	6686.569824
401.000000	6733.959473
402.000000	6785.539551
403.000000	6844.894043
404.000000	6915.166016
405.000000	6994.634277
406.000000	7079.860352
407.000000	7171.625488
408.000000	7273.295898
409.000000	7386.313477
410.000000	7510.294434
411.000000	7644.513672
412.000000	7787.891602
413.000000	7940.248535
414.000000	8103.229980
415.000000	8279.319336
416.000000	8472.841797
417.000000	8686.904297
418.000000	8917.623047
419.000000	9159.828125
420.000000	9413.157227
421.000000	9678.568359
422.000000	9948.800781
423.000000	10211.962891
424.000000	10467.010742
425.000000	10722.870117
426.000000	10987.361328
427.000000	11266.281250
428.000000	11558.542969
429.000000	11849.948242
430.000000	12129.376953
431.000000	12399.023437
432.000000	12660.738281
433.000000	12904.213867
434.000000	13119.054687
435.000000	13317.247070
436.000000	13519.176758
437.000000	13734.736328
438.000000	13966.822266
439.000000	14208.673828
440.000000	14445.098633
441.000000	14666.059570
442.000000	14868.595703
443.000000	15049.611328
444.000000	15204.856445
445.000000	15331.776367
446.000000	15432.958008
447.000000	15511.850586
448.000000	15571.766602
449.000000	15615.772461
450.000000	15645.570312
451.000000	15662.966797
452.000000	15676.693359
453.000000	15699.173828
454.000000	15734.887695
455.000000	15781.290039
456.000000	15832.453125
457.000000	15878.539062
458.000000	15913.334961
459.000000	15937.694336
460.000000	15953.581055
461.000000	15963.935547
462.000000	15971.065430
463.000000	15974.024414
464.000000	15970.558594
465.000000	15955.425781
466.000000	15923.264648
467.000000	15878.990234
468.000000	15833.247070
469.000000	15794.453125
470.000000	15769.137695
471.000000	15764.181641
472.000000	15786.868164
473.000000	15837.593750
474.000000	15904.796875
475.000000	15981.008789
476.000000	16072.268555
477.000000	16184.642578
478.000000	16316.121094
479.000000	16465.189453
480.000000	16644.693359
481.000000	16870.167969
482.000000	17133.759766
483.000000	17414.484375
484.000000	17683.183594
485.000000	17904.769531
486.000000	18054.537109
487.000000	18120.027344
488.000000	18114.802734
489.000000	18093.671875
490.000000	18100.552734
491.000000	18144.328125
492.000000	18227.468750
493.000000	18347.785156
494.000000	18500.875000
495.000000	18675.992187
496.000000	18861.968750
497.000000	19062.125000
498.000000	19286.095703
499.000000	19530.119141
500.000000	19780.951172
501.000000	20033.167969
502.000000	20289.697266
503.000000	20549.640625
504.000000	20805.736328
505.000000	21053.544922
506.000000	21295.980469
507.000000	21536.195312
508.000000	21774.859375
509.000000	22012.162109
510.000000	22248.421875
511.000000	22483.884766
512.000000	22717.958984
513.000000	22950.041016
514.000000	23184.195312
515.000000	23427.330078
516.000000	23680.294922
517.000000	23938.113281
518.000000	24199.326172
519.000000	24467.664062
520.000000	24745.166016
521.000000	25029.707031
522.000000	25319.701172
523.000000	25616.654297
524.000000	25921.488281
525.000000	26229.986328
526.000000	26537.677734
527.000000	26848.208984
528.000000	27167.839844
529.000000	27494.541016
530.000000	27821.500000
531.000000	28147.132812
532.000000	28474.435547
533.000000	28803.527344
534.000000	29130.712891
535.000000	29452.835937
536.000000	29768.144531
537.000000	30076.314453
538.000000	30380.406250
539.000000	30683.337891
540.000000	30985.181641
541.000000	31285.128906
542.000000	31581.285156
543.000000	31871.341797
544.000000	32152.855469
545.000000	32423.546875
546.000000	32684.826172
547.000000	32940.937500
548.000000	33193.777344
549.000000	33442.550781
550.000000	33688.476562
551.000000	33936.261719
552.000000	34189.054687
553.000000	34445.558594
554.000000	34701.914062
555.000000	34947.503906
556.000000	35179.812500
557.000000	35446.730469
558.000000	35790.246094
559.000000	36070.898437
560.000000	36108.542969
561.000000	36335.480469
562.000000	37527.019531
563.000000	38499.171875
564.000000	36179.738281
565.000000	31191.417969
566.000000	29526.095703
567.000000	33831.187500
568.000000	39013.625000
569.000000	40893.855469
570.000000	40958.871094
571.000000	41314.710937
572.000000	42015.277344
573.000000	42592.089844
574.000000	42994.097656
575.000000	43337.636719
576.000000	43646.445312
577.000000	43887.781250
578.000000	44038.496094
579.000000	44084.738281
580.000000	44019.160156
581.000000	43842.035156
582.000000	43547.390625
583.000000	43117.285156
584.000000	42570.195312
585.000000	42022.644531
586.000000	41521.582031
587.000000	40783.308594
588.000000	39571.949219
589.000000	38396.878906
590.000000	37932.914062
591.000000	37924.535156
592.000000	37665.605469
593.000000	37038.269531
594.000000	36365.628906
595.000000	35774.785156
596.000000	35170.878906
597.000000	34508.781250
598.000000	33836.519531
599.000000	33191.304687
600.000000	32568.904297
601.000000	31964.242187
602.000000	31387.599609
603.000000	30851.154297
604.000000	30361.037109
605.000000	29920.300781
606.000000	29522.847656
607.000000	29159.226562
608.000000	28828.783203
609.000000	28536.121094
610.000000	28277.324219
611.000000	28040.625000
612.000000	27816.753906
613.000000	27600.107422
614.000000	27387.976562
615.000000	27182.607422
616.000000	26985.031250
617.000000	26791.517578
618.000000	26600.005859
619.000000	26418.390625
620.000000	26255.962891
621.000000	26115.230469
622.000000	25995.863281
623.000000	25894.689453
624.000000	25806.884766
625.000000	25726.074219
626.000000	25644.914062
627.000000	25562.281250
628.000000	25483.851562
629.000000	25410.845703
630.000000	25337.007812
631.000000	25258.578125
632.000000	25178.873047
633.000000	25100.380859
634.000000	25019.677734
635.000000	24933.343750
636.000000	24843.929687
637.000000	24755.181641
638.000000	24666.214844
639.000000	24574.240234
640.000000	24478.603516
641.000000	24380.152344
642.000000	24282.158203
643.000000	24190.060547
644.000000	24108.613281
645.000000	24041.578125
646.000000	23993.103516
647.000000	23968.154297
648.000000	23969.406250
649.000000	23993.160156
650.000000	24045.996094
651.000000	24179.132812
652.000000	24451.789062
653.000000	24905.494141
654.000000	25554.458984
655.000000	26225.486328
656.000000	26655.326172
657.000000	26708.818359
658.000000	26351.060547
659.000000	25632.896484
660.000000	24694.101562
661.000000	23701.943359
662.000000	22858.000000
663.000000	22272.617187
664.000000	21854.072266
665.000000	21508.992187
666.000000	21220.771484
667.000000	20986.490234
668.000000	20797.220703
669.000000	20643.357422
670.000000	20522.693359
671.000000	20435.619141
672.000000	20376.580078
673.000000	20336.367187
674.000000	20305.042969
675.000000	20272.333984
676.000000	20235.927734
677.000000	20203.140625
678.000000	20176.691406
679.000000	20150.406250
680.000000	20118.042969
681.000000	20075.376953
682.000000	20020.310547
683.000000	19957.339844
684.000000	19891.091797
685.000000	19818.855469
686.000000	19735.664062
687.000000	19638.048828
688.000000	19523.550781
689.000000	19393.324219
690.000000	19250.761719
691.000000	19094.095703
692.000000	18916.619141
693.000000	18717.632812
694.000000	18504.871094
695.000000	18281.546875
696.000000	18040.906250
697.000000	17778.541016
698.000000	17499.814453
699.000000	17209.060547
700.000000	16899.371094
701.000000	16563.281250
702.000000	16207.666016
703.000000	15843.433594
704.000000	15468.652344
705.000000	15074.983398
706.000000	14662.558594
707.000000	14237.765625
708.000000	13798.901367
709.000000	13335.498047
710.000000	12844.795898
711.000000	12336.385742
712.000000	11815.666992
713.000000	11276.765625
714.000000	10715.744141
715.000000	10139.321289
716.000000	9555.487305
717.000000	8968.513672
718.000000	8381.844727
719.000000	7800.550781
720.000000	7230.231445
721.000000	6674.846191
722.000000	6137.427246
723.000000	5621.944336
724.000000	5133.048828
725.000000	4671.494141
726.000000	4233.443359
727.000000	3817.342041
728.000000	3425.862793
729.000000	3061.059326
730.000000	2722.573975
731.000000	2407.510986
732.000000	2105.440186
